time,distance,speed,first,second,third
4.379997,2.36151,0.2025127,1.041116,53.77273,-66.72864
4.399997,2.366013,0.2251387,1.018696,55.53908,-68.63574
4.419997,2.371093,0.2539873,1.146246,56.08232,-69.82129
4.439997,2.377481,0.3194332,1.336153,56.22315,-70.76083
4.459997,2.386092,0.4305124,1.549428,56.39786,-71.61969
4.479997,2.397466,0.5687237,1.767931,56.75269,-72.45181
4.499997,2.411398,0.6966114,1.984946,57.22316,-73.27509
4.519997,2.42706,0.7830858,1.937641,58.71957,-74.88074
4.539997,2.441178,0.7058859,1.785445,59.8173,-76.7532
4.559997,2.45308,0.5950928,1.591355,59.86024,-78.71191
4.579997,2.46488,0.5900145,1.394707,60.12353,-80.69366
4.599997,2.477795,0.6457567,1.189407,61.05144,-82.68719
4.619997,2.491436,0.6820202,1.046112,61.43658,-83.65393
4.639997,2.504237,0.6400824,0.9309408,61.0637,-84.27014
4.659997,2.516105,0.5934,0.8115435,59.92874,-84.76758
4.679996,2.527714,0.58043,0.6981581,58.45656,-85.22824
4.699996,2.539585,0.5935669,0.592191,56.8058,-85.67889
4.719996,2.552019,0.6216764,0.4978595,54.74745,-85.81305
4.739996,2.565321,0.6651402,0.4125455,52.53931,-85.84009
4.759996,2.57964,0.7159472,0.3305901,50.27656,-85.83191
4.779996,2.594867,0.761342,0.2474329,47.93669,-85.81204
4.799996,2.611049,0.8090734,0.1672442,45.55869,-85.7883
4.819996,2.627687,0.8319139,-0.09634399,42.60061,-84.95984
4.839996,2.644432,0.8372307,-0.4237061,39.32465,-83.85901
4.859996,2.661323,0.8445501,-0.7714844,35.7935,-82.66858
4.879996,2.678454,0.8565664,-1.127014,31.95902,-81.44855
4.899996,2.696101,0.8823633,-1.485901,27.96837,-80.21896
4.919996,2.713205,0.8551836,-1.39032,22.8225,-78.47827
4.939996,2.727459,0.7127285,-1.49469,24.72335,-79.57745
4.959996,2.739676,0.6108284,-1.144836,26.00562,-78.47467
4.979996,2.750631,0.5477428,-0.696106,26.2574,-75.49213
4.999996,2.760725,0.5046844,-0.2323608,26.32941,-72.37659
5.019996,2.770185,0.4730463,0.4822304,26.51761,-69.78583
5.039996,2.779377,0.4595757,1.313811,26.78809,-67.52637
5.059996,2.78866,0.4641294,2.163955,27.10697,-65.36578
5.079996,2.798381,0.4860878,2.939732,27.4406,-63.29123
5.099996,2.80875,0.5184174,3.694316,27.87479,-61.26031
5.119996,2.81997,0.5609989,3.915236,28.86158,-60.21252
5.139996,2.831663,0.5846739,4.08264,30.10742,-59.63239
5.159996,2.84355,0.5943298,4.152334,31.43245,-59.26724
5.179996,2.855375,0.5912781,4.170659,32.74691,-58.96152
5.199996,2.866967,0.5795956,4.200355,33.98269,-58.62253
5.219996,2.878122,0.5577564,3.962606,34.71855,-57.71436
5.239996,2.888965,0.5421162,3.630594,35.12247,-56.37744
5.259996,2.899636,0.5335808,3.289757,35.3856,-54.84253
5.279996,2.910144,0.525403,2.971916,35.56144,-53.26038
5.299996,2.920575,0.5215406,2.678314,35.68635,-51.65302
5.319996,2.930627,0.5025864,2.551111,36.73185,-51.71851
5.339996,2.939863,0.4618168,2.415651,38.19494,-52.98349
5.359996,2.947421,0.3778696,1.949019,39.68132,-53.91864
5.379996,2.953496,0.3037453,1.783677,41.65553,-55.39758
5.399996,2.958527,0.2515793,1.579045,43.8524,-56.93491
5.419996,2.963033,0.2253056,1.336249,46.349,-58.67502
5.439996,2.966896,0.193119,1.089213,48.71251,-60.48416
5.459996,2.970056,0.1580238,0.8379883,50.7905,-62.31488
5.479996,2.973246,0.159502,0.5764202,52.40959,-64.15176
5.499996,2.97692,0.1837015,0.3155638,53.75434,-65.99146
5.519996,2.981037,0.2058506,0.4345555,54.15202,-67.35544
5.539996,2.986653,0.2807856,0.6937299,54.29608,-68.55676
5.559996,2.994713,0.4029989,1.000386,54.53817,-69.70459
5.579996,3.005486,0.5386829,1.320598,54.95323,-70.83469
