time,distance,speed,first,second,third
4.199997,2.165983,0.463748,4.415542,36.29248,-64.77014
4.219997,2.17668,0.5348444,4.563725,36.13742,-63.80585
4.239997,2.189296,0.6308079,4.445663,35.65622,-63.34851
4.259997,2.204268,0.7486105,4.654615,34.25772,-62.47516
4.279997,2.221806,0.8768797,4.66345,33.39916,-62.32748
4.299997,2.241915,1.005483,4.85645,32.10542,-61.95044
4.319997,2.264078,1.108122,4.581174,31.94711,-61.39026
4.339997,2.287384,1.165295,4.134583,32.78687,-60.73636
4.359997,2.310249,1.143289,3.629432,33.97037,-60.04962
4.379997,2.331405,1.057768,2.896987,36.307,-60.13287
4.399997,2.351199,0.9896994,2.149294,38.36575,-60.29184
4.419997,2.370067,0.9433985,1.25167,40.13801,-59.76575
4.439997,2.388365,0.9149075,0.3688018,41.62997,-58.76492
4.459997,2.406115,0.8875132,-0.5491028,43.09826,-57.78995
4.479997,2.423366,0.8625507,-1.507751,44.57722,-56.90247
4.499997,2.440215,0.842452,-2.444,45.96595,-56.02817
4.519997,2.456647,0.8216143,-3.271759,47.30956,-55.35046
4.539997,2.472782,0.8067369,-4.000977,48.53193,-54.57529
4.559997,2.488641,0.7929564,-4.690094,49.6735,-53.74445
4.579997,2.504139,0.7749081,-5.27243,50.68894,-52.86301
4.599997,2.519216,0.753808,-5.844238,51.57713,-52.02731
4.619997,2.533722,0.7253408,-6.194122,52.70645,-51.94202
4.639997,2.547603,0.6940365,-6.465088,53.72057,-52.37888
4.659997,2.559206,0.5801201,-6.046265,53.76066,-51.48886
4.679996,2.567316,0.4055023,-6.408722,55.0029,-51.82227
4.699996,2.573194,0.2938986,-6.717773,56.56591,-52.349
4.719996,2.57721,0.2008438,-6.960144,57.96877,-53.06042
4.739996,2.580716,0.1752853,-7.166412,59.12518,-53.84271
4.759996,2.583916,0.1599789,-7.365204,60.19343,-54.65057
4.779996,2.586867,0.1475811,-7.561127,61.33376,-55.46362
4.799996,2.589679,0.1405716,-7.757507,62.58642,-56.27463
4.819996,2.592053,0.1187086,-7.574768,63.19478,-57.47266
4.839996,2.593945,0.09458065,-7.261932,63.25156,-58.82104
4.859996,2.595752,0.09038448,-6.908569,63.16099,-60.21997
4.879996,2.597749,0.09982586,-6.544647,62.9947,-61.63489
4.899996,2.600412,0.1331568,-6.172607,62.88085,-63.04953
4.919996,2.603992,0.1790285,-5.496979,61.99518,-63.6293
4.939996,2.60997,0.2988577,-4.704132,61.22118,-63.92334
4.959996,2.618794,0.4412174,-3.881409,60.494,-64.11581
4.979996,2.630839,0.6022692,-3.046143,59.71319,-64.27805
4.999996,2.64577,0.7465124,-2.207336,58.77837,-64.43445
5.019996,2.662938,0.8584023,-1.931702,58.64137,-65.62006
5.039996,2.680052,0.855732,-1.871216,58.43246,-67.16174
5.059996,2.694873,0.7410526,-1.880829,58.01006,-68.82874
5.079996,2.708212,0.6669521,-1.911102,57.96792,-70.5285
5.099996,2.720566,0.617671,-1.942169,58.29453,-72.22531
5.119996,2.73152,0.5476952,-1.909576,59.49488,-73.61932
5.139996,2.739858,0.4168987,-1.879608,60.72722,-74.91217
5.159996,2.746402,0.3272057,-1.838531,61.59973,-76.18442
5.179996,2.75244,0.3019333,-1.790405,62.23319,-77.45734
5.199996,2.758301,0.2930403,-1.744934,62.79464,-78.7309
5.219996,2.763672,0.2685547,-1.423584,62.17361,-79.51471
5.239996,2.768064,0.2195597,-0.998291,60.91327,-80.15182
5.259996,2.772098,0.201726,-0.5655212,59.60149,-80.73999
5.279996,2.776733,0.2317429,-0.109436,58.43951,-81.29813
5.299996,2.783027,0.3147125,0.3662344,57.25502,-81.8468
5.319996,2.791848,0.4410267,0.6030348,55.58852,-82.1474
5.339996,2.803398,0.5774975,0.7444761,53.75626,-82.36722
5.359996,2.817958,0.7280111,0.8591058,51.84499,-82.56042
5.379996,2.834706,0.8374214,0.9667124,49.79215,-82.74768
5.399996,2.852787,0.9040117,1.075995,47.66813,-82.93414
5.419996,2.869624,0.841856,1.202014,45.36847,-83.69479
5.439996,2.884964,0.7670164,1.326379,43.06203,-84.65863
5.459996,2.900076,0.75562,1.431592,41.36308,-85.66968
5.479996,2.914676,0.72999,1.549611,39.7786,-86.69098
5.499996,2.928941,0.7132292,1.677205,37.95529,-87.72546
5.519996,2.942884,0.6971836,1.790899,35.94153,-87.56915
5.539996,2.95603,0.6572723,1.909214,34.22525,-86.99286
5.559996,2.968142,0.6055832,2.023794,32.77895,-86.27386
5.579996,2.980101,0.5979538,2.134548,31.44621,-85.50259
5.599996,2.992046,0.5972862,2.245501,30.12199,-84.71762
5.619996,3.004636,0.6294727,2.537665,29.34506,-83.24063
5.639996,3.017931,0.6647348,2.904605,29.11528,-81.5097
5.659996,3.032032,0.7050514,3.298335,29.12111,-79.69244
