time,distance,speed,first,second,third
3.099998,1.927546,0.5827427,-0.02325439,48.2584,-64.04346
3.119998,1.939346,0.5900145,-0.3692017,47.68233,-62.49915
3.139998,1.951321,0.5987406,-0.7409058,46.90439,-61.06503
3.159998,1.9638,0.6239653,-1.122162,46.03839,-59.66446
3.179998,1.976754,0.6476998,-1.45517,46.05853,-60.08362
3.199998,1.988524,0.5884767,-1.960022,45.75264,-60.70886
3.219998,1.999125,0.5300522,-2.106079,45.12831,-61.53998
3.239998,2.009358,0.5116522,-1.64093,43.5411,-62.16797
3.259998,2.020339,0.5490303,-1.323761,42.26104,-63.21216
3.279998,2.03224,0.5950928,-0.8157959,41.53378,-64.09229
3.299998,2.04531,0.6534576,-0.4567871,41.80347,-64.96466
3.319998,2.05994,0.7315397,-0.1522217,42.68986,-65.84579
3.339998,2.076337,0.81985,0.1647521,43.73442,-66.73773
3.359998,2.094527,0.9094954,0.5014364,44.70104,-67.63763
3.379997,2.113858,0.9665251,0.7283056,44.2326,-68.63367
3.399997,2.132432,0.928688,0.5898033,42.43259,-69.56879
3.419997,2.149772,0.8670092,0.4173213,40.29673,-70.54248
3.439997,2.165474,0.7851124,0.457249,38.1448,-71.59119
3.459997,2.180036,0.7281065,0.6733774,36.07052,-72.69519
3.479997,2.193893,0.6928682,0.9128694,34.13488,-73.97336
3.499997,2.207448,0.6777048,1.096404,32.1839,-75.2937
3.519997,2.221008,0.6780148,1.218156,30.21592,-76.62024
3.539997,2.234827,0.6909609,1.314688,28.24911,-77.94882
3.559997,2.249126,0.7149458,1.418539,26.28627,-79.28079
3.579997,2.263288,0.708127,1.897597,24.65905,-79.56531
3.599997,2.276644,0.6677628,1.891828,23.7382,-79.44086
3.619997,2.289455,0.640583,1.639848,23.33249,-79.15228
3.639997,2.301839,0.6191969,1.853835,23.35604,-78.83093
3.659997,2.313108,0.5634546,2.480769,23.5099,-78.55807
3.679997,2.323691,0.5291224,2.138623,24.25023,-77.15625
3.699997,2.333679,0.4994154,1.976406,25.60561,-75.25378
3.719997,2.343516,0.4918575,1.686963,27.29007,-74.90997
3.739997,2.353056,0.4769802,1.205927,27.85823,-73.55914
3.759997,2.363562,0.5252838,0.5266244,27.95044,-71.36084
3.779997,2.3755,0.5969286,0.1735048,27.72672,-68.50681
3.799997,2.389899,0.7199526,0.06795315,28.19153,-65.96198
3.819997,2.407007,0.8553982,0.06693169,29.68856,-63.91074
3.839997,2.426765,0.9878874,0.1609307,31.94047,-62.02454
3.859997,2.448934,1.108432,0.3072541,34.73246,-60.13141
3.879997,2.471782,1.142406,0.6201037,40.01843,-60.53613
3.899997,2.492762,1.049018,0.7621909,43.5244,-61.73691
3.919997,2.511005,0.9121656,0.8381257,44.59122,-63.32104
3.939997,2.527788,0.8391142,0.7028566,44.86792,-65.36093
3.959997,2.544029,0.8120775,0.4399311,44.59503,-67.29584
3.979997,2.559205,0.7587671,0.002022143,44.2026,-66.81775
3.999997,2.573771,0.7283211,-0.377655,44.66373,-65.53741
4.019997,2.588176,0.7202625,-0.7069702,45.3177,-64.00153
4.039997,2.602592,0.7207632,-0.9683838,45.83985,-62.41605
4.059997,2.617165,0.7286549,-1.153412,46.21624,-60.77536
4.079997,2.631446,0.7140875,-0.765564,48.09651,-61.39795
4.099997,2.644405,0.6479502,0.1851514,49.4655,-62.2569
4.119997,2.655787,0.5690813,0.7543577,49.51206,-62.80634
4.139997,2.665071,0.4641771,1.741296,49.66735,-63.75244
4.159997,2.673245,0.4087448,2.780895,49.96196,-65.03601
4.179997,2.680591,0.36726,3.460087,49.18424,-65.88132
4.199997,2.687854,0.3631592,3.522094,47.45143,-66.24097
4.219997,2.694976,0.356102,3.250189,45.74995,-66.64859
4.239997,2.70263,0.3826857,2.882882,44.34119,-67.19025
4.259997,2.7119,0.4635096,2.7365,43.3131,-67.79333
4.279997,2.722359,0.5229712,2.717978,42.36946,-68.49445
4.299997,2.734444,0.6042242,2.914697,41.83646,-69.3349
4.319997,2.748077,0.6816864,3.137127,41.43924,-70.18176
4.339997,2.763205,0.7563829,3.36048,41.03414,-71.02686
4.359997,2.779438,0.8116484,3.567213,40.5479,-71.86264
4.379997,2.794871,0.7716656,3.494333,39.62934,-72.31439
4.399997,2.808256,0.669241,3.166773,38.3884,-72.70392
4.419997,2.820303,0.6023645,2.915114,37.73692,-73.43118
4.439997,2.831941,0.5818844,2.989094,36.99657,-74.30157
4.459997,2.843256,0.5657673,2.964257,35.90752,-75.05029
4.479997,2.852911,0.4827499,2.674198,34.59166,-76.24411
4.499997,2.861468,0.4278183,2.255108,32.65595,-77.37573
4.519997,2.869471,0.4001617,1.990926,30.75898,-78.50876
4.539997,2.877228,0.3878593,1.973839,28.94517,-79.67554
4.559997,2.885113,0.3942251,2.048963,27.24353,-80.85843
4.579997,2.893252,0.4069805,2.755,25.73189,-80.38721
4.599997,2.901079,0.3913403,3.062688,24.78209,-79.2735
4.619997,2.908868,0.3894567,3.276121,24.26529,-77.93796
4.639997,2.916296,0.3713608,3.890581,24.06939,-76.55225
4.659997,2.923039,0.3371716,4.493911,23.7081,-75.12418
4.679996,2.929289,0.3125191,4.471278,24.27742,-74.08899
4.699996,2.935563,0.3136635,4.262429,25.30795,-72.99896
4.719996,2.941963,0.3200293,4.283283,26.25127,-72.58374
4.739996,2.949024,0.3530502,4.272553,27.1902,-72.44662
4.759996,2.956982,0.3978729,4.25738,27.91548,-71.92767
4.779996,2.966502,0.4760027,4.004756,27.89368,-70.05447
4.799996,2.978398,0.5948305,3.535431,28.07644,-67.87714
4.819996,2.993078,0.7339954,3.175822,29.07558,-65.77374
4.839996,3.010736,0.8829117,2.765845,31.04307,-63.91345
4.859996,3.031273,1.026821,2.480323,33.69705,-62.12033
4.879996,3.031981,0.03538132,4.698157,27.46523,-54.15311
4.899996,3.035706,0.1862764,4.989417,32.33818,-52.47665
4.919996,3.040043,0.2168417,5.348112,35.25327,-53.17032
4.939996,3.045746,0.2851486,5.837451,36.65943,-55.29987
4.959996,3.051336,0.2794981,6.108523,38.19119,-58.0448
4.979996,3.056938,0.2800941,6.249456,39.01825,-60.54056
4.999996,3.060607,0.1834869,5.548131,38.51522,-62.59604
5.019996,3.062933,0.1162767,5.16892,35.98669,-63.71536
5.039996,3.064715,0.08912086,4.710425,34.3845,-65.15039
5.059996,3.064893,0.008869171,4.390616,32.36698,-66.7475
5.079996,3.065337,0.02222061,4.573897,32.67793,-68.44913
5.099996,3.069089,0.1876116,5.00278,34.39201,-70.16144
5.119996,3.075784,0.3347397,5.550481,35.15091,-71.88684
5.139996,3.085464,0.4840136,6.15899,34.69746,-73.59845
5.159996,3.096625,0.5580425,6.446662,33.88589,-75.2793
5.179996,3.109348,0.6361246,6.61606,32.26391,-75.80243
5.199996,3.123843,0.7247686,6.6638,32.86627,-75.97656
5.219996,3.139312,0.7734537,6.787434,33.51836,-75.99109
5.239996,3.155498,0.8092642,6.906345,33.74855,-75.96487
